# =============================================================================
# PRIZM MOBILE — MASTER INVENTORY & TRACEABILITY MATRIX
# =============================================================================
# 
# Standard: IEEE 829-2008 / QA-QC-POLICY-AND-PLAN.md §4.0
# Single source of truth for ALL module operations across ALL batches.
# Every agent MUST update this file when sweeping, testing, or deploying.
#
# ── MANDATORY HEADER (do not change column order or names) ──────────────────
#
# #,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,
# WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,
# Iterations,Gap_Severity,Fields,Notes
#
# ── HOW TO UPDATE ────────────────────────────────────────────────────────────
#
# 1. NEVER change the header row. All agents use same columns.
# 2. Sweeping new module: add rows with Round=1, Tested=NO, Success=PENDING
# 3. Testing: update Tested=YES, HTTP_Code=200, Success=YES/NO, increment Iterations
# 4. Fixing: increment Round, update Notes with fix description
# 5. Each batch round = new block with blank line + separator comment
# 6. Do NOT delete old rows — increment Iterations and update Success
#
# ── BATCH DEFINITIONS (from QA-QC-POLICY-AND-PLAN.md §2.2) ──────────────────
#
# BATCH 1: Tasks (Pilot)
# BATCH 2: Customers · Contacts · Leads · Contracts · Business Partners · Projects · Milestones
# BATCH 3: Invoices · Estimates · Proposals · Payments · Items · Credit Notes · Expenses · Budget · Cost Centers
# BATCH 4: Tickets · Knowledge Base · Surveys · Announcements
# BATCH 5: Purchase Requests · Purchase Orders · Payment Requests · Expense Requests · Suppliers · Delivery Notes · Quotations · Received Vouchers · Completion Certificates
# BATCH 6: Staff · HR Records · HR Payroll · Recruitment · Leaves · Timesheets · Goals · Todo
# BATCH 7: Gatepass · Fixed Equipment · Materials Catalog · Vehicles · Cost Centers
# BATCH 8: Tenders · Opportunities · Technical Inquiries · RFQ · Advance Leads
# BATCH 9: Dashboard · Calendar · Reports · Settings · Roles · Permissions · API Management · Automation · Custom Fields · Filters · Mods · Backup · Documentation
# BATCH 10: AI Gateway · AI Feature Management · Outlook365 · QuickBooks · Linkedin · DMS · KBI · SMS/OTP
#
# =============================================================================
# ===== BATCH 1 — ROUND 1 — Tasks Pilot (Sweep) ===================
#,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,Iterations,Gap_Severity,Fields,Notes
4459,9,1,prz_quickbooks,qb_invoices_line_items (Prz_quickbooks),ACTION,POST,,qb_invoices_line_items,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4460,9,1,prz_quickbooks,map_qb_invoices (Prz_quickbooks),ACTION,POST,,map_qb_invoices,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4461,9,1,prz_quickbooks,save_invoice_mapping (Prz_quickbooks),ACTION,POST,,save_invoice_mapping,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4462,9,1,prz_quickbooks,get_unmapped_invoices (Prz_quickbooks),VALIDATE,GET,,get_unmapped_invoices,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4463,9,1,prz_quickbooks,get_invoice_mappings (Prz_quickbooks),VALIDATE,GET,,get_invoice_mappings,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4464,9,1,prz_quickbooks,unmap_invoice (Prz_quickbooks),ACTION,POST,,unmap_invoice,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4465,9,1,prz_quickbooks,search_items (Prz_quickbooks),ACTION,POST,,search_items,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4466,9,1,prz_quickbooks,update_invoice_line_item (Prz_quickbooks),ACTION,POST,,update_invoice_line_item,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4467,9,1,prz_quickbooks,purchase_orders (Prz_quickbooks),ACTION,POST,,purchase_orders,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4468,9,1,prz_quickbooks,purchase_orders_table (Prz_quickbooks),READ,GET,,purchase_orders_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4469,9,1,prz_quickbooks,debug_po (Prz_quickbooks),ACTION,POST,,debug_po,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4470,9,1,prz_quickbooks,pull_purchase_orders_from_qb (Prz_quickbooks),ACTION,POST,,pull_purchase_orders_from_qb,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4471,9,1,prz_quickbooks,push_perfex_pos_to_qb (Prz_quickbooks),ACTION,POST,,push_perfex_pos_to_qb,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4472,9,1,prz_quickbooks,map_purchase_orders (Prz_quickbooks),ACTION,POST,,map_purchase_orders,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4473,9,1,prz_quickbooks,save_po_mapping (Prz_quickbooks),ACTION,POST,,save_po_mapping,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4474,9,1,prz_quickbooks,get_unmapped_pos (Prz_quickbooks),VALIDATE,GET,,get_unmapped_pos,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4475,9,1,prz_quickbooks,get_po_mappings (Prz_quickbooks),VALIDATE,GET,,get_po_mappings,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4476,9,1,prz_quickbooks,unmap_po (Prz_quickbooks),ACTION,POST,,unmap_po,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4477,9,1,prz_quickbooks,get_pushable_pos (Prz_quickbooks),VALIDATE,GET,,get_pushable_pos,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4478,9,1,prz_quickbooks,get_unmapped_qb_invoices_aggrid (Prz_quickbooks),VALIDATE,GET,,get_unmapped_qb_invoices_aggrid,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4479,9,1,prz_quickbooks,get_perfex_invoices_aggrid (Prz_quickbooks),VALIDATE,GET,,get_perfex_invoices_aggrid,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4480,9,1,prz_quickbook_callback,callback (Prz_quickbook_callback),ACTION,POST,,callback,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4481,9,1,suppliers1,index (Suppliers1),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4482,9,1,taxes1,index (Taxes1),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4483,9,1,authentication_candidate,index (Authentication_candidate),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4484,9,1,authentication_candidate,admin (Authentication_candidate),ACTION,POST,,admin,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4485,9,1,authentication_candidate,login (Authentication_candidate),ACTION,POST,,login,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4486,9,1,authentication_candidate,register (Authentication_candidate),ACTION,POST,,register,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4487,9,1,authentication_candidate,forgot_password (Authentication_candidate),ACTION,POST,,forgot_password,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4488,9,1,authentication_candidate,reset_password (Authentication_candidate),ACTION,POST,,reset_password,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4489,9,1,authentication_candidate,logout (Authentication_candidate),ACTION,POST,,logout,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4490,9,1,authentication_candidate,contact_email_exists (Authentication_candidate),ACTION,POST,,contact_email_exists,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4491,9,1,authentication_candidate,recaptcha (Authentication_candidate),ACTION,POST,,recaptcha,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4492,9,1,authentication_candidate,layout (Authentication_candidate),ACTION,POST,,layout,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4493,9,1,authentication_candidate,data (Authentication_candidate),ACTION,POST,,data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4494,9,1,authentication_candidate,view (Authentication_candidate),READ,GET,,view,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4495,9,1,authentication_candidate,title (Authentication_candidate),ACTION,POST,,title,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4496,9,1,authentication_candidate,disableNavigation (Authentication_candidate),ACTION,POST,,disableNavigation,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4497,9,1,authentication_candidate,disableSubMenu (Authentication_candidate),ACTION,POST,,disableSubMenu,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4498,9,1,authentication_candidate,disableFooter (Authentication_candidate),ACTION,POST,,disableFooter,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4499,9,1,forms,index (Forms),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4500,9,1,forms,wtl (Forms),ACTION,POST,,wtl,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4501,9,1,forms,l (Forms),ACTION,POST,,l,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4502,9,1,forms,ticket (Forms),ACTION,POST,,ticket,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4503,9,1,forms,add_candidate_form_recruitment_channel (Forms),ACTION,POST,,add_candidate_form_recruitment_channel,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4504,9,1,gtsverify,index (Gtsverify),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4505,9,1,gtsverify,activate (Gtsverify),ACTION,POST,,activate,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4604,9,1,recruitment_portal,index (Recruitment_portal),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4605,9,1,recruitment_portal,job_detail (Recruitment_portal),ACTION,POST,,job_detail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4606,9,1,recruitment_portal,search_job (Recruitment_portal),ACTION,POST,,search_job,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4607,9,1,recruitment_portal,show_more_job (Recruitment_portal),ACTION,POST,,show_more_job,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4608,9,1,recruitment_portal,job_live_search (Recruitment_portal),ACTION,POST,,job_live_search,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4609,9,1,recruitment_portal,send_mail_list_candidate (Recruitment_portal),ACTION,POST,,send_mail_list_candidate,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4610,9,1,recruitment_portal,profile (Recruitment_portal),READ,GET,,profile,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4611,9,1,recruitment_portal,applied_jobs (Recruitment_portal),ACTION,POST,,applied_jobs,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4612,9,1,recruitment_portal,applied_now (Recruitment_portal),ACTION,POST,,applied_now,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4613,9,1,recruitment_portal,interview_schedules (Recruitment_portal),ACTION,POST,,interview_schedules,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4614,9,1,recruitment_portal,remove_profile_image (Recruitment_portal),ACTION,POST,,remove_profile_image,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4615,9,1,recruitment_portal,remove_candidate_cv (Recruitment_portal),ACTION,POST,,remove_candidate_cv,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4616,9,1,recruitment_portal,candidate_file (Recruitment_portal),ACTION,POST,,candidate_file,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4617,9,1,recruitment_portal,delete_applied_job (Recruitment_portal),DELETE,DELETE,,delete_applied_job,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4618,9,1,recruitment_portal,gdpr (Recruitment_portal),ACTION,POST,,gdpr,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4619,9,1,recruitment_portal,tem_and_conditions (Recruitment_portal),ACTION,POST,,tem_and_conditions,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4620,9,1,recruitment_portal,candidate_consent (Recruitment_portal),ACTION,POST,,candidate_consent,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4621,9,1,recruitment_portal,set_notifications_read (Recruitment_portal),ACTION,POST,,set_notifications_read,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4622,9,1,recruitment_portal,set_notification_read_inline (Recruitment_portal),ACTION,POST,,set_notification_read_inline,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4623,9,1,recruitment_portal,set_desktop_notification_read (Recruitment_portal),ACTION,POST,,set_desktop_notification_read,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4624,9,1,recruitment_portal,mark_all_notifications_as_read_inline (Recruitment_portal),ACTION,POST,,mark_all_notifications_as_read_inline,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4625,9,1,recruitment_portal,notifications_check (Recruitment_portal),ACTION,POST,,notifications_check,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4626,9,1,recruitment_portal,notifications_detail (Recruitment_portal),ACTION,POST,,notifications_detail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4627,9,1,recruitment_portal,notifications (Recruitment_portal),ACTION,POST,,notifications,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4628,9,1,recruitment_portal,layout (Recruitment_portal),ACTION,POST,,layout,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4629,9,1,recruitment_portal,data (Recruitment_portal),ACTION,POST,,data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4630,9,1,recruitment_portal,view (Recruitment_portal),READ,GET,,view,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4631,9,1,recruitment_portal,title (Recruitment_portal),ACTION,POST,,title,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4632,9,1,recruitment_portal,disableNavigation (Recruitment_portal),ACTION,POST,,disableNavigation,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4633,9,1,recruitment_portal,disableSubMenu (Recruitment_portal),ACTION,POST,,disableSubMenu,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4634,9,1,recruitment_portal,disableFooter (Recruitment_portal),ACTION,POST,,disableFooter,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4635,9,1,report_designer,index (Report_designer),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4636,9,1,report_designer,designer (Report_designer),ACTION,POST,,designer,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4637,9,1,report_designer,table (Report_designer),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4638,9,1,report_designer,run_query (Report_designer),ACTION,POST,,run_query,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4639,9,1,report_designer,save_template (Report_designer),ACTION,POST,,save_template,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4640,9,1,report_designer,delete (Report_designer),DELETE,DELETE,,delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4641,9,1,api,enqueue_rfq_emails (Api),ACTION,POST,,enqueue_rfq_emails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4642,9,1,api,process_rfq_classify_queue (Api),ACTION,POST,,process_rfq_classify_queue,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4643,9,1,api,run_rfq_ai_master (Api),ACTION,POST,,run_rfq_ai_master,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4644,9,1,api,enqueue_proc_emails (Api),ACTION,POST,,enqueue_proc_emails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4645,9,1,api,process_proc_classify_queue (Api),ACTION,POST,,process_proc_classify_queue,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4646,9,1,api,run_proc_ai_master (Api),ACTION,POST,,run_proc_ai_master,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4647,9,1,api,analyze_quotations (Api),ACTION,POST,,analyze_quotations,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4648,9,1,api,enqueue_quotation_analysis (Api),ACTION,POST,,enqueue_quotation_analysis,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4649,9,1,api,process_quotation_analysis_queue (Api),ACTION,POST,,process_quotation_analysis_queue,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4650,9,1,api,analyze_proc_quotations (Api),ACTION,POST,,analyze_proc_quotations,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4651,9,1,api,enqueue_proc_quotation_analysis (Api),ACTION,POST,,enqueue_proc_quotation_analysis,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4652,9,1,api,process_proc_quotation_analysis_queue (Api),ACTION,POST,,process_proc_quotation_analysis_queue,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4653,9,1,audit_logs,index (Audit_logs),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4654,9,1,audit_logs,get_data (Audit_logs),VALIDATE,GET,,get_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4655,9,1,audit_logs,get_stats (Audit_logs),VALIDATE,GET,,get_stats,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4656,9,1,audit_logs,get_payload (Audit_logs),VALIDATE,GET,,get_payload,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4657,9,1,auto_rfq,supplier (Auto_rfq),ACTION,POST,,supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4658,9,1,auto_rfq,add_supplier (Auto_rfq),ACTION,POST,,add_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4659,9,1,auto_rfq,sendAutoInquery (Auto_rfq),ACTION,POST,,sendAutoInquery,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4660,9,1,auto_rfq,file (Auto_rfq),ACTION,POST,,file,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4661,9,1,component,index (Component),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4662,9,1,component,create (Component),CREATE,POST,,create,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4663,9,1,component,edit (Component),UPDATE,PUT,,edit,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4664,9,1,component,manage (Component),ACTION,POST,,manage,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4665,9,1,component,table (Component),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4666,9,1,component,view (Component),READ,GET,,view,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4667,9,1,dashboard,index (Dashboard),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4668,9,1,dashboard,dashboard (Dashboard),ACTION,POST,,dashboard,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4669,9,1,dashboard,suppliers (Dashboard),ACTION,POST,,suppliers,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4670,9,1,dashboard,supplier (Dashboard),ACTION,POST,,supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4671,9,1,dashboard,contact (Dashboard),ACTION,POST,,contact,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4672,9,1,dashboard,users (Dashboard),ACTION,POST,,users,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4673,9,1,dashboard,rfq_user (Dashboard),ACTION,POST,,rfq_user,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4674,9,1,dashboard,about (Dashboard),ACTION,POST,,about,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4675,9,1,dashboard,supplier_table (Dashboard),READ,GET,,supplier_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4676,9,1,dashboard,suppliers_table (Dashboard),READ,GET,,suppliers_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4677,9,1,dashboard,usertable (Dashboard),READ,GET,,usertable,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4678,9,1,dashboard,usersTable (Dashboard),READ,GET,,usersTable,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4679,9,1,dashboard,index (Dashboard),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4680,9,1,dashboard,usersTable (Dashboard),READ,GET,,usersTable,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4681,9,1,dashboard,get_table_data (Dashboard),VALIDATE,GET,,get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4682,9,1,dashboard,ag_usertable (Dashboard),READ,GET,,ag_usertable,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4683,9,1,dashboard,rfq_users_table (Dashboard),READ,GET,,rfq_users_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4684,9,1,dashboard,rfqView (Dashboard),ACTION,POST,,rfqView,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4685,9,1,dashboard,get_rfq_data_ajax (Dashboard),VALIDATE,GET,,get_rfq_data_ajax,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4686,9,1,dashboard,rfq_suppliers_replies (Dashboard),ACTION,POST,,rfq_suppliers_replies,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4687,9,1,dashboard,fetchMAilsByRfqcode (Dashboard),ACTION,POST,,fetchMAilsByRfqcode,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4688,9,1,dashboard,active_rfqs_statistics (Dashboard),ACTION,POST,,active_rfqs_statistics,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4689,9,1,dashboard,rfqs_statistics (Dashboard),ACTION,POST,,rfqs_statistics,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4690,9,1,dashboard,test (Dashboard),ACTION,POST,,test,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4691,9,1,dashboard,rfqs_period_statistics (Dashboard),ACTION,POST,,rfqs_period_statistics,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4692,9,1,dashboard,user_rfqs_period_statistics (Dashboard),ACTION,POST,,user_rfqs_period_statistics,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4693,9,1,dashboard,rfqs_user_period_statistics (Dashboard),ACTION,POST,,rfqs_user_period_statistics,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4694,9,1,estimate_request,convert (Estimate_request),ACTION,POST,,convert,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4695,9,1,estimate_request,update_assigned_staff (Estimate_request),ACTION,POST,,update_assigned_staff,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4696,9,1,estimate_request,update_tags (Estimate_request),ACTION,POST,,update_tags,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4697,9,1,estimate_request,update_request_status (Estimate_request),ACTION,POST,,update_request_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4698,9,1,estimate_request,view (Estimate_request),READ,GET,,view,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4699,9,1,estimate_request,delete (Estimate_request),DELETE,DELETE,,delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4700,9,1,estimate_request,table (Estimate_request),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4701,9,1,estimate_request,statuses (Estimate_request),ACTION,POST,,statuses,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4702,9,1,estimate_request,status (Estimate_request),ACTION,POST,,status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4703,9,1,estimate_request,delete_status (Estimate_request),DELETE,DELETE,,delete_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4704,9,1,estimate_request,index (Estimate_request),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4705,9,1,estimate_request,save_form_data (Estimate_request),ACTION,POST,,save_form_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4706,9,1,estimate_request,form (Estimate_request),ACTION,POST,,form,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4707,9,1,estimate_request,forms (Estimate_request),ACTION,POST,,forms,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4708,9,1,estimate_request,delete_form (Estimate_request),DELETE,DELETE,,delete_form,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4748,9,1,kpi,index (Kpi),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4749,9,1,kpi,table (Kpi),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4750,9,1,kpi,proc (Kpi),ACTION,POST,,proc,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4751,9,1,kpi,kpi (Kpi),ACTION,POST,,kpi,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4752,9,1,kpi,proc_kpi (Kpi),ACTION,POST,,proc_kpi,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4753,9,1,kpi,staff_kpi (Kpi),ACTION,POST,,staff_kpi,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4754,9,1,kpi,emp_kpi (Kpi),ACTION,POST,,emp_kpi,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4755,9,1,kpi,employee_kpi (Kpi),ACTION,POST,,employee_kpi,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4756,9,1,kpi,staff_kpis_statistics (Kpi),ACTION,POST,,staff_kpis_statistics,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4757,9,1,kpi,staff_proc_kpis_statistics (Kpi),ACTION,POST,,staff_proc_kpis_statistics,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4758,9,1,kpi,get_all_user_kpis (Kpi),VALIDATE,GET,,get_all_user_kpis,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4759,9,1,kpi,get_proc_user_kpis (Kpi),VALIDATE,GET,,get_proc_user_kpis,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4760,9,1,kpi,kpi_report_OLD (Kpi),ACTION,POST,,kpi_report_OLD,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4761,9,1,kpi,user_report (Kpi),ACTION,POST,,user_report,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4762,9,1,kpi,kpi_period_report (Kpi),ACTION,POST,,kpi_period_report,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4763,9,1,kpi,dep_kpi_report (Kpi),ACTION,POST,,dep_kpi_report,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4764,9,1,kpi,dep_kpi_report (Kpi),ACTION,POST,,dep_kpi_report,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4765,9,1,kpi,get_table_data (Kpi),VALIDATE,GET,,get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4766,9,1,kpi,ag_user_kpi (Kpi),ACTION,POST,,ag_user_kpi,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4767,9,1,kpi,user_kpi (Kpi),ACTION,POST,,user_kpi,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4768,9,1,proc_mails,index (Proc_mails),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
